time_relative,odom_x,odom_y,odom_z,odom_vx,odom_vy,odom_vz,odom_qw,odom_qx,odom_qy,odom_qz,cam0_x,cam0_y,cam0_z,cam0_qw,cam0_qx,cam0_qy,cam0_qz,
12.934260,7.963345,1.078570,1.983335,0.608479,0.408834,0.276599,0.777564,-0.008553,-0.005283,-0.628724,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.034215,8.024265,1.120427,2.010917,0.609920,0.428361,0.275015,0.784514,-0.008854,-0.005443,-0.620024,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.134292,8.085312,1.164256,2.038331,0.610878,0.448585,0.273232,0.791502,-0.009576,-0.006366,-0.611059,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.234215,8.145803,1.209792,2.065283,0.611065,0.471918,0.271192,0.798495,-0.010879,-0.007549,-0.601856,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.334090,8.206901,1.258243,2.092288,0.610860,0.496947,0.268908,0.805637,-0.010576,-0.007254,-0.592270,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.434254,8.267972,1.309105,2.119055,0.610500,0.519907,0.266395,0.812817,-0.009656,-0.006572,-0.582401,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.534222,8.328983,1.362175,2.145561,0.609641,0.541386,0.263710,0.820009,-0.009343,-0.006479,-0.572237,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.634079,8.389894,1.417372,2.171792,0.608577,0.562461,0.260847,0.827243,-0.009174,-0.006196,-0.561735,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.734227,8.451294,1.475187,2.197978,0.607130,0.581842,0.257688,0.834494,-0.007697,-0.005591,-0.550936,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.834284,8.511246,1.533603,2.223349,0.603307,0.597928,0.254885,0.841467,-0.005741,-0.006683,-0.540237,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
13.934116,8.571229,1.594139,2.248690,0.596162,0.612505,0.251879,0.848254,-0.004726,-0.006636,-0.529528,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
14.034178,8.630499,1.656020,2.273716,0.589352,0.624654,0.248626,0.854907,-0.003856,-0.005591,-0.518736,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
